Time,!a,!b,!c
72300.1089985265,0,0,109
72322.3664016311,0,0,109
72342.8497365557,0,0,112
72368.9452042497,0,0,111
72390.601583362,0,0,109
72415.9189705337,0,0,103
72437.9744484915,0,0,102
72464.721591036,0,0,104
72487.4488699943,0,0,104
72508.058046047,0,0,102
72547.7608939216,0,0,109
72580.135083477,0,0,106
72605.0303019958,0,0,104
72630.0948489601,0,0,104
72661.9028693975,0,0,103
72686.7422097874,0,0,105
72709.226622551,0,0,102
72743.7697868112,0,0,104
72766.1048092633,0,0,106
72786.2112174799,0,0,105
72831.763026958,0,0,108
72860.2852996605,0,0,110
72883.1466616113,0,0,106
72906.2672036139,0,0,104
72926.5697037384,0,0,106
72947.8362242473,0,0,105
72978.2605002323,0,0,106
72998.8694147836,0,0,107
73022.06699311,0,0,107
73045.7962319242,0,0,106
73071.4568470428,0,0,106
73094.458775021,0,0,108
73132.2087762619,0,0,109
73173.8801001544,0,0,109
73194.1989949701,0,0,107
73219.3880144136,0,0,106
73239.5936325389,0,1,103
73266.006344198,0,2,100
73291.7601398786,0,2,99
73312.1476511657,0,4,98
73343.7380570431,0,6,97
73368.9367197703,0,8,94
73392.7880663803,0,11,94
73421.2051820944,0,14,92
73442.1540261926,0,15,88
73463.8985830116,0,18,87
73516.6942101653,0,19,85
73537.3589066599,0,20,83
73574.128314938,0,27,82
73596.8907287878,0,28,80
73619.292582399,0,30,78
73649.5125824809,0,33,75
73672.338925207,0,35,75
73694.8541785665,0,34,73
73715.573380476,0,35,72
73737.4344606583,0,35,71
73759.621505696,0,36,71
73791.5050265974,0,39,67
73825.5099753201,0,42,66
73846.8815884624,0,41,64
73874.8236047783,0,39,62
73896.56382775,0,40,60
73921.935167018,0,46,59
73943.965532217,0,49,57
73964.5918311994,0,49,55
73985.1436011692,0,52,53
74018.67892488,0,56,53
74040.9017636393,0,54,52
74062.9012571658,0,53,51
74089.0521006167,0,54,50
74124.9479272538,0,57,50
74162.7805316196,0,57,49
74192.2238836288,0,59,47
74225.7442145196,0,61,44
74246.0517372815,0,62,43
74270.815803483,0,62,40
74296.0578161838,0,62,40
74318.1687821924,0,65,38
74338.9257739529,0,66,37
74368.940495802,0,71,37
74389.7216109821,0,74,35
74413.0103233007,0,74,34
74435.4681469911,0,76,32
74480.6472480318,0,73,32
74500.9348659581,0,72,31
74528.5343264962,0,72,30
74552.8331655037,0,71,28
74573.8729630336,0,72,27
74601.6793842719,0,75,25
74622.7139497448,0,75,24
74647.2081363733,0,73,24
74675.109491766,0,73,22
74698.7846026806,0,74,21
74721.6556188705,0,74,21
74741.7570568672,0,75,20
74764.0684475284,0,75,20
74787.2963089375,0,78,19
74809.3614431808,0,81,17
74832.4732474907,0,88,16
74855.448219549,0,89,16
74876.2496737958,0,85,16
74898.7277727943,0,85,15
74923.5168836693,0,81,14
74957.2863467048,0,79,14
74983.6223543503,0,78,14
75006.8213551923,0,83,14
75032.1135309823,0,82,14
75070.9528168989,0,84,14
75098.5333876388,0,85,13
75123.2304976397,0,90,13
75147.2682880797,0,87,13
75173.0630600588,0,87,12
75197.3684624313,0,88,12
75220.7462314833,0,85,12
75243.2750894439,0,86,11
75267.2015052993,0,87,11
75293.5080190312,0,87,11
75320.5744025981,0,89,10
75341.0115926781,0,89,9
75371.6985386323,0,85,9
75401.0338178304,0,91,9
75421.485948259,0,93,9
75442.6264328529,0,93,9
75492.3108780413,0,95,9
75514.895414593,0,96,9
75537.5261382873,0,97,9
75558.2046322654,0,93,9
75583.0452258234,0,94,9
75610.5107278561,0,97,8
75635.8595584328,0,97,8
75662.2468270813,0,92,8
75683.3330293173,0,91,7
75704.0980353904,0,94,7
75726.243544518,0,96,7
75746.4185730401,0,96,7
75769.6102055434,0,93,7
75789.7173670873,0,93,7
75811.780888759,0,90,7
75851.370920403,0,90,7
75872.5213129843,0,88,7
75897.7787712472,0,87,7
75920.7764034095,0,89,7
75940.887210846,0,92,7
75962.0593516672,0,93,7
75987.4575343567,0,93,7
76007.902272797,0,89,6
76030.6570699625,0,91,6
76055.5947430029,0,94,6
76080.3299989394,0,95,6
76116.6238236319,0,96,6
76138.9391213942,0,97,6
76161.9898831634,0,98,6
76187.1943153429,0,99,6
76209.0827272156,0,97,6
76232.4842926052,0,96,6
76257.0918563741,0,92,6
76281.5890453259,0,93,6
76302.6275610689,0,91,6
76325.2805078657,0,90,6
76353.3938130285,0,93,6
76386.5395030475,0,93,6
76423.825566935,0,92,6
76456.3653761239,0,92,6
76480.1553240072,0,92,6
76514.1962976664,0,90,6
76537.7882249748,0,92,6
76561.166086842,0,93,6
76584.9728752829,0,93,6
76606.262460608,0,94,6
76627.3689333295,0,93,6
76648.3864405149,0,90,6
76675.1352156881,0,88,6
76696.4549517978,0,89,6
76738.1447361131,0,91,6
76765.9255398573,0,91,6
76788.2626633391,0,92,6
76809.9720152324,0,93,5
76833.3789548531,0,96,5
76854.9014297356,0,97,5
76880.3953496014,0,95,5
76907.4480271104,0,95,5
76940.4910340403,0,95,5
76964.0441230843,0,93,5
76993.5993211074,0,92,5
77027.1112379873,0,91,4
77057.7214861552,0,88,4
77077.7690709639,0,91,4
77100.1812206964,0,91,4
77128.4169845127,0,92,4
77148.785746843,0,94,4
77186.9544150069,0,91,4
77219.7041960485,0,92,4
77245.1382267781,0,91,4
77267.9683437213,0,86,3
77288.5559679183,0,90,3
77319.8075692057,0,87,3
77357.4076553077,0,85,2
77400.5638819325,0,85,2
77436.4110825718,0,87,2
77456.8771062871,0,89,1
77478.2573887479,0,91,1
77503.1965351042,0,92,1
77535.1272514991,0,91,1
77564.6272520883,0,90,1
77593.7799390631,0,90,1
77613.8148397416,0,90,1
77646.4108308849,0,91,1
77668.2633905879,0,95,1
77696.8245873355,0,94,1
77720.8008657368,0,90,1
77756.9490937782,0,92,1
77780.5065243085,0,92,1
77812.0164774324,0,91,1
77838.415217855,0,90,1
77864.7889415398,0,91,1
77892.2787167114,0,88,1
77916.297968692,0,89,1
77936.6711171497,0,84,1
77958.3916296195,0,89,1
77979.4861756716,0,91,1
78003.1954368463,0,90,1
78034.5008625417,0,91,1
78058.7481433661,0,88,1
78080.0189225637,0,91,1
78107.3248750371,0,91,1
78127.7679952211,0,90,1
78149.062946259,0,91,0
78171.0252968218,0,89,0
78196.8931594387,0,92,0
78227.1517930932,0,94,0
78249.1280688865,0,98,0
78272.134013508,0,96,0
78303.814820986,0,96,0
78339.0498352023,0,96,0
78359.22384099,0,96,0
78385.0683669538,0,98,0
78409.3615026237,0,97,0
78433.8053626004,0,99,0
78457.4869286116,0,100,0
78486.5133371049,0,105,0
78510.4818342053,0,105,0
78534.867056537,0,105,0
78555.0820384313,0,102,0
78581.3959799261,0,102,0
78604.0168963224,0,95,0
78633.1082070917,0,94,0
78656.3843730103,0,96,0
78710.9573499686,0,96,0
78747.6046682424,0,94,0
78772.8704846368,0,93,0
78795.2275253067,0,92,0
78815.8467890529,0,94,0
78853.3274217554,0,91,0
78886.6219058455,0,92,0
78908.6837501344,0,91,0
78931.8671549026,0,92,0
78962.1847925717,0,93,0
78984.516040441,0,96,0
79010.3104145208,0,97,0
79031.9106227719,0,95,0
79053.6091518423,0,94,0
79074.1170023858,0,92,0
79094.5320643731,0,89,0
79122.3405528409,0,92,0
79151.8794224726,0,94,0
79172.3886516105,0,94,0
79201.2898331819,0,97,0
79221.3084360635,0,96,0
79243.7158198198,0,97,0
79265.9889198843,0,98,0
79287.0752021273,0,100,0
79315.9462546198,0,103,0
79336.9754379427,0,103,0
79370.440804632,0,100,0
79403.2249650318,0,102,0
79424.5830503107,0,99,0
79446.5741762364,0,99,0
79468.3521250598,0,99,0
79491.7856586745,0,102,0
79513.6074968618,0,103,0
79549.4655907197,0,106,0
79569.535009921,0,106,0
79590.3689551455,0,108,0
79611.767463587,0,109,0
79641.5962039668,0,108,0
79665.6807018526,0,104,0
79690.6860288772,0,107,0
79711.7987406288,0,103,0
79733.2543734053,0,105,0
79760.7381636742,0,102,0
79785.1942818888,0,99,0
79807.7231199302,0,103,0
79831.0827024146,0,103,0
79856.8557054004,0,103,0
79878.0589881814,0,101,0
79898.0937993693,0,99,0
79918.1347191026,0,96,0
79938.5145195724,0,98,0
79961.5769828473,0,97,0
79983.6114004992,0,99,0
80022.7012801443,0,100,0
80048.262577073,0,103,0
80082.6350850723,0,104,0
80105.1120739516,0,103,0
80136.8625644951,0,100,0
80163.3916263018,0,99,0
80188.0459905796,0,100,0
80216.6566559479,0,103,0
80245.2885075993,0,102,0
80266.077631159,0,103,0
80297.7042223698,0,101,0
80335.5189504313,0,106,0
80355.8411795513,0,105,0
80380.8815837525,0,105,0
80414.6720526072,0,104,0
80437.9350906112,0,103,0
80459.5749307841,0,103,0
80485.3560527466,0,102,0
80509.271089624,0,102,0
80537.0300626917,0,100,0
80557.2183414564,0,101,0
80577.5085602436,0,101,0
80599.193829987,0,99,0
80621.567578211,0,97,0
80643.5576459403,0,99,0
80670.3693400833,0,102,0
80700.0905618153,0,103,0
80745.7735135754,0,104,0
80770.9805115634,0,104,0
80794.4623012588,0,106,0
80815.6847840854,0,107,0
80844.9191577944,0,111,0
80866.0073545944,0,108,0
80888.7490974741,0,106,0
80909.1666118891,0,103,0
80930.4789024165,0,104,0
80956.8549150198,0,103,0
80977.6201874935,0,104,0
81001.3779873364,0,102,0
81026.5309336129,0,102,0
81047.7183265746,0,102,0
81068.8018916314,0,100,0
81089.6811078714,0,102,0
81114.6161282912,0,100,0
81134.8575636766,0,98,0
81157.5586108285,0,94,0
81191.8119512179,0,95,0
81217.5001185795,0,97,0
81243.6985840977,0,100,0
81265.1035072163,0,100,0
81285.8595618955,0,95,0
81317.1768836844,0,95,0
81338.5777309757,0,92,0
81371.22899339,0,90,0
81394.4406656069,0,88,0
81419.1515856457,0,89,0
81439.7783037348,0,86,0
81460.4937913568,0,85,0
81484.0439292429,0,85,0
81513.0694827844,0,84,0
81534.2349964048,0,84,0
81554.8114978286,0,82,0
81587.5574565807,0,80,0
81609.3732701965,0,82,0
81631.0325895297,0,85,0
81651.9122893018,0,87,0
81682.2009365911,0,83,0
81704.7467579425,0,81,0
81728.2180699367,0,81,0
81757.5644091073,0,81,0
81777.6273216353,0,80,0
81799.5107489647,0,80,0
81822.686746405,0,77,0
81844.5961717468,0,76,0
81865.7233866333,0,76,0
81894.5591648307,0,76,0
81938.2599899749,0,78,0
81973.7764376292,0,80,0
81994.2135572562,0,80,0
82014.8460325588,0,86,0
82047.9026205075,0,88,0
82076.6737857281,0,87,0
82105.2630091618,0,90,0
82133.4855166783,0,90,0
82153.8145870685,0,90,0
82181.4156825482,0,86,0
82207.1379919352,0,90,0
82229.9311302753,0,90,0
82251.9035261597,0,90,0
82278.6913155857,0,92,0
82300.031820008,0,91,0
82323.5134295348,0,90,0
82347.3753103557,0,91,0
82369.0379893591,0,91,0
82395.4433756859,0,95,0
82422.4582143204,0,93,0
82453.3633541774,0,91,0
82476.326346079,0,90,0
82498.8620498666,0,91,0
82522.6451810825,0,92,0
82544.2616831681,0,91,0
82566.1049394599,0,89,0
82590.6996630568,0,91,0
82616.440347696,0,93,0
82638.2885448034,0,95,0
82661.6214274919,0,94,0
82694.2523917205,0,94,0
82718.9139081631,0,94,0
82748.0385157627,0,98,0
82770.505142277,0,94,0
82791.7160300472,0,94,0
82811.8104730431,0,96,0
82834.0769483853,0,96,0
82854.8246998271,0,94,0
82877.6699711454,0,92,0
82899.2643132692,0,93,0
82921.5774686876,0,91,0
82944.4696970545,0,91,0
82969.8976718671,0,91,0
82990.7897402116,0,90,0
83011.8428004554,0,90,0
83037.5404681319,0,90,0
83059.4227732278,0,89,0
83084.3731575655,0,86,0
83106.5174466271,0,84,0
83131.1503549162,0,84,0
83156.5322534934,0,84,0
83182.0017667754,0,83,0
83202.1970559275,0,83,0
83240.0208658131,0,85,0
83264.5799532418,0,86,0
83290.2678068123,0,83,0
83310.6680848594,0,81,0
83331.9117934527,0,78,0
83355.7576986416,0,79,0
83397.4089199247,0,80,0
83423.2274450078,0,81,0
83453.4585974963,0,84,0
83477.2591644191,0,83,0
83497.728383441,0,86,0
83518.8444262283,0,86,0
83538.9165851992,0,88,0
83563.6001953484,0,85,0
83584.4234000179,0,88,0
83610.7651253392,0,87,0
83631.196134286,0,91,0
83653.7444506127,0,89,0
83678.8807831708,0,90,0
83709.2244196662,0,87,0
83729.5120561435,0,90,0
83750.0231555553,0,86,0
83772.9769984755,0,83,0
83795.7896237107,0,79,0
83815.8111936362,0,79,0
83842.0414996676,0,77,0
83879.1654467262,0,75,0
83899.7911223235,0,73,0
83924.9538682421,0,71,0
83949.2652787048,0,73,0
83980.6196455077,0,77,0
84003.8137519097,0,72,0
84026.7026754226,0,72,0
84048.9500644913,0,70,0
84068.9945681318,0,70,0
84095.2850277641,0,66,0
84126.4874474882,0,66,0
84148.2471490965,0,67,0
84176.2102330619,0,68,0
84199.4831229829,0,68,0
84222.2573491611,0,71,0
84256.1643731797,0,75,0
84281.3436195798,0,78,0
84304.6670013256,0,80,0
84328.0237038066,0,77,0
84352.9917471719,0,77,0
84373.442919599,0,80,0
84396.100974693,0,83,0
84420.9403227289,0,83,0
84448.4398130473,0,82,0
84469.4145707573,0,84,0
84491.1129829773,0,89,0
84511.9519694647,0,89,0
84554.9838099032,0,87,0
84603.8802546864,0,89,0
84624.6074632047,0,87,0
84655.7431181005,0,85,0
84680.2660265838,0,83,0
84702.2073743068,0,84,0
84724.1538004919,0,83,0
84750.4433295305,0,83,0
84774.3732651696,0,88,0
84800.8808335229,0,88,0
84825.1470540559,0,95,0
84849.804040839,0,98,0
84871.6563130377,0,100,0
84895.8857332817,0,98,0
84916.8402769008,0,98,0
84943.1957326901,0,98,0
84965.9124728984,0,95,0
84990.9043138209,0,98,0
85014.3714173879,0,99,0
85040.7842058164,0,101,0
85069.8940785901,0,99,0
85091.5074053709,0,99,0
85112.4132468807,0,95,0
85136.4656774633,0,95,0
85158.8365689067,0,93,0
85182.0904723514,0,97,0
85205.848527943,0,99,0
85235.4080212195,0,100,0
85258.0674916341,0,105,0
85279.4022155314,0,101,0
85302.4645372703,0,105,0
85327.7663086548,0,105,0
85348.82782719,0,105,0
85374.7538581024,0,103,0
85396.1662247767,0,106,0
85418.6978647026,0,111,0
85445.7926974812,0,110,0
85469.8993226293,0,109,0
85497.2962168805,0,108,0
85517.5360461339,0,110,0
85549.4642580412,0,109,0
85570.3681823216,0,113,0
85599.7847512916,0,114,0
85631.501641862,0,116,0
85654.3434499482,0,115,0
85674.710935224,0,113,0
85696.0018202474,0,116,0
85718.1819060496,0,114,0
85740.5984771804,0,114,0
85764.6574075895,0,115,0
85792.9593783708,0,112,0
85813.6993242034,0,112,0
85836.5759889437,0,113,0
85871.541052814,0,113,0
85899.2011478003,0,114,0
85921.1660834261,0,114,0
85943.9803568759,0,117,0
85963.9983777439,0,120,0
85984.5258257743,0,116,0
86015.3140342326,0,114,0
86037.0045440117,0,114,0
86057.9206661849,0,109,0
86079.6841713306,0,113,0
86108.9062311543,0,111,0
86142.867832524,0,112,0
86166.584007722,0,111,0
86186.8105174181,0,116,0
86216.0745849236,0,117,0
86255.6630978151,0,120,0
86292.6629996696,0,119,0
86321.6800826446,0,114,0
86349.9418901257,0,115,0
86392.4660427535,0,115,0
86414.6690550485,0,117,0
86436.6903739278,0,114,0
86465.601815406,0,115,0
86486.671333566,0,114,0
86510.9858328528,0,114,0
86539.4460084424,0,116,0
86559.4838265477,0,114,0
86584.7000318829,0,113,0
86609.055675508,0,113,0
86631.717575217,0,117,0
86663.3635294704,0,117,0
86696.4445078893,0,119,0
86716.751881551,0,121,0
86737.1698806455,0,123,0
86757.270651292,0,123,0
86784.4399770119,0,125,0
86816.9548803046,0,126,0
86838.6195044324,0,122,0
86864.4528751174,0,123,0
86884.8782720237,0,123,0
86918.4713895572,0,122,0
86945.8124029647,0,124,0
86968.7679616296,0,124,0
86989.2399349421,0,124,0
87011.6853146737,0,122,0
87036.940970674,0,120,0
87058.7860428647,0,118,0
87088.7096473257,0,113,0
87108.9394181114,0,110,0
87136.8299313735,0,108,0
87160.0063015821,0,106,0
87184.447937204,0,109,0
87208.9943189413,0,107,0
87234.0917105959,0,110,0
87259.0581186255,0,107,0
87280.4543343623,0,105,0
87303.0784275225,0,103,0
87326.9286430265,0,105,0
87355.8408668246,0,108,0
87376.1374918006,0,107,0
87397.4396570388,0,109,0
87421.2806933399,0,104,0
87444.4557921683,0,102,0
87475.9405410883,0,100,0
87498.3059594583,0,96,0
87523.0963159824,0,99,0
87552.1782116218,0,97,0
87574.9380255318,0,94,0
87596.9576942012,0,92,0
87625.9956551785,0,94,0
87664.0912649145,0,90,0
87686.4434824704,0,87,0
87718.2447669207,0,85,0
87742.7652208778,0,87,0
87763.4207818657,0,85,0
87789.223966011,0,89,0
87811.5926067323,0,89,0
87837.8568070371,0,87,0
87859.3183373125,0,84,0
87891.8975684463,0,87,0
87912.2193466905,0,88,0
87937.7758037641,0,91,0
87963.0381641529,0,89,0
87985.4074503544,0,91,0
88009.2394401855,0,91,0
88031.3313407476,0,92,0
88053.0163218198,0,96,0
88074.3241335204,0,99,0
88099.8609972844,0,100,0
88129.4672140552,3,98,0
88151.4899870645,7,97,0
88173.0409231438,11,96,0
88194.7975613002,16,93,0
88218.9180320921,16,90,0
88250.7482023228,21,90,0
88274.334213815,24,87,0
88302.9309007433,25,86,0
88324.1360479596,25,85,0
88344.9915745208,29,85,0
88365.6617766509,30,84,0
88391.6029400292,31,83,0
88412.5927069378,30,81,0
88439.7115465857,32,79,0
88465.3640511361,32,75,0
88496.7329552188,33,75,0
88517.2413282727,35,74,0
88543.3316413879,38,73,0
88565.323885109,39,72,0
88585.9712530769,41,70,0
88608.7175032442,43,67,0
88631.7912832563,42,67,0
88652.8740065146,44,66,0
88673.5749204174,48,66,0
88696.4467442896,51,65,0
88716.7618761104,52,63,0
88737.7926637686,54,60,0
88759.4176861268,54,59,0
88787.4640972193,56,56,0
88810.7139746052,54,54,0
88836.2759218924,53,53,0
88859.2708025209,55,53,0
88894.518889168,57,51,0
88915.2702262604,59,50,0
88936.7339398495,61,49,0
88967.140858018,63,49,0
88992.4572006432,63,48,0
89012.5724240337,63,47,0
89042.1162195212,61,46,0
89063.7515823309,65,45,0
89084.8817652236,65,44,0
89111.1969000269,66,44,0
89141.2148686877,69,42,0
89162.4178863637,74,41,0
89182.7042226295,77,40,0
89205.6019181051,78,40,0
89227.2160862275,78,39,0
89248.4772177796,77,38,0
89271.9815021416,78,37,0
89296.4283510659,80,37,0
89318.3512508463,78,37,0
89365.2484120303,80,37,0
89403.2762826553,80,34,0
89429.8485432047,81,33,0
89454.6999497144,86,32,0
89476.855700162,86,31,0
89503.269394521,94,30,0
89524.3467072473,93,27,0
89544.3799585198,93,26,0
89575.9928147035,94,24,0
89598.2016787856,93,23,0
89623.3456559178,92,22,0
89662.1625871621,94,22,0
89690.5426257196,92,22,0
89711.3204346025,91,21,0
89745.7704463371,91,19,0
89766.1126958814,92,18,0
89791.895405473,93,17,0
89823.0612055474,96,17,0
89845.2271823652,96,17,0
89866.0978181381,96,17,0
89891.8033770275,98,15,0
89918.1801772121,99,15,0
89940.9721441336,97,13,0
89971.539384269,98,12,0
89993.3002944776,94,12,0
90015.1548805418,94,12,0
90035.3389231867,96,12,0
90060.211666666,92,12,0
90081.339786394,93,11,0
90103.3631783194,96,11,0
90127.6038785222,90,11,0
90150.22169348,92,11,0
90171.5917193391,89,10,0
90197.3227087545,88,10,0
90223.5802627313,91,8,0
90244.2986860569,95,7,0
90268.3425139268,95,7,0
90297.3834296378,95,6,0
90321.343360193,97,6,0
90347.9134043787,96,6,0
90367.9385577363,97,6,0
90388.4324133611,98,6,0
90414.6241879589,98,6,0
90435.812763327,97,6,0
90460.155311236,97,6,0
90483.1329195716,98,6,0
90512.3922630483,96,5,0
90535.0576207712,96,5,0
90558.4960872892,96,5,0
90585.6114904158,99,5,0
90606.5052569615,100,5,0
90631.8432640633,97,5,0
90657.3905243372,101,5,0
90678.6630047987,99,5,0
90702.0758655293,99,5,0
90725.7962732592,97,5,0
90750.3497335375,101,5,0
90791.1377333332,100,5,0
90812.6458032194,105,5,0
90833.5952855052,106,5,0
90858.0977814623,108,5,0
90883.6952370481,104,5,0
90904.3443687049,103,5,0
90924.4679112853,103,5,0
90945.7460596062,102,5,0
90968.6431880758,104,4,0
91010.5749426272,107,4,0
91039.761892954,109,4,0
91065.2262227673,110,4,0
91087.3149404738,110,4,0
91110.5707199048,110,4,0
91131.0832509441,112,4,0
91156.4527703527,110,4,0
91180.8137568616,109,4,0
91205.4621694771,110,4,0
91225.8649030142,107,4,0
91248.1444739578,108,4,0
91269.2608655753,112,4,0
91289.5703500077,113,4,0
91311.7099893394,113,4,0
91335.8582311714,112,4,0
91360.7927539789,109,3,0
91385.8547335585,110,3,0
91406.1207009582,111,3,0
91427.0707482451,109,3,0
91447.2488087906,106,3,0
91468.4219113664,109,3,0
91491.8831922384,109,3,0
91518.7811176262,110,3,0
91546.0966105334,110,3,0
91567.9255626528,109,3,0
91603.6229024047,107,3,0
91625.0806226307,107,3,0
91647.2524591979,106,3,0
91674.7211764545,110,3,0
91699.3338154892,108,3,0
91721.3135907373,108,3,0
91742.8613295086,108,3,0
91768.4394306049,107,3,0
91798.7799294104,102,3,0
91820.5880741136,102,3,0
91847.3303489579,101,3,0
91872.994058098,101,3,0
91897.0323697973,101,3,0
91921.9661188773,101,3,0
91956.4113640937,101,3,0
91982.3825849624,98,3,0
92006.3364314374,96,3,0
92038.2614749451,99,3,0
92064.0851891322,102,3,0
92091.1363293155,99,2,0
92111.9532891248,103,2,0
92147.2212610374,101,2,0
92173.1123895897,99,2,0
92194.085676049,100,2,0
92218.5435350557,101,2,0
92240.2940148303,99,2,0
92268.0538380178,101,2,0
92288.9752337564,101,2,0
92310.7772333164,98,2,0
92340.1867483226,95,2,0
92366.6219628244,95,2,0
92392.0389070802,92,2,0
92416.526411535,95,2,0
92440.5619615295,89,2,0
92466.7235727372,91,2,0
92489.1330319656,93,2,0
92509.1537883353,96,2,0
92529.5703198392,96,2,0
92549.6036555523,97,2,0
92580.3057988272,98,2,0
92605.3039235539,100,2,0
92626.9391531041,97,2,0
92651.0634823037,95,2,0
92672.1778223367,91,2,0
92693.3785392041,92,2,0
92720.4611160729,95,2,0
92741.5298692688,95,2,0
92761.6134936112,93,2,0
92784.9048470573,89,2,0
92808.554544213,91,2,0
92828.8745914902,93,2,0
92850.1104149611,93,2,0
92871.3581083218,93,2,0
92904.333869066,93,2,0
92932.5170185743,94,2,0
92956.7089315093,95,2,0
92977.6030357241,94,2,0
93002.0763806638,97,2,0
93027.6028384386,96,2,0
93054.4523120778,98,2,0
93076.7213842504,99,2,0
93098.9317343007,98,2,0
93132.6172932505,101,2,0
93155.8591877097,100,2,0
93177.3224363914,99,2,0
93202.6618526429,98,2,0
93229.0377770347,97,2,0
93254.7149558761,94,2,0
93276.9434292396,96,2,0
93305.4378522858,96,2,0
